id,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
2278,US000,3,811213,18,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2279,US000,3,811219,18,0,2016,A,N,3,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2280,US000,3,8113,16,0,2016,A,,38,1906,101970778,25535,101,1029,53502,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,2.7,-123,-6.1,-2311973,-2.2,-1725,-6.3,74,274.1,40,4.0,2093,4.1
2281,US000,3,81131,17,0,2016,A,,38,1906,101970778,25535,101,1029,53502,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,2.7,-123,-6.1,-2311973,-2.2,-1725,-6.3,74,274.1,40,4.0,2093,4.1
2282,US000,3,811310,18,0,2016,A,,38,1906,101970778,25535,101,1029,53502,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,2.7,-123,-6.1,-2311973,-2.2,-1725,-6.3,74,274.1,40,4.0,2093,4.1
2283,US000,3,812,15,0,2016,A,,1105,6794,244491987,18059733,377891,692,35984,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-0.5,-6,-0.1,6247684,2.6,136911,0.8,-6177,-1.6,18,2.7,949,2.7
2284,US000,3,8121,16,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2285,US000,3,81211,17,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2286,US000,3,812112,18,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2287,US000,3,81219,17,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2288,US000,3,812199,18,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2289,US000,3,8122,16,0,2016,A,,786,2511,70058837,10590117,245874,537,27906,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.5,21,0.8,1825099,2.7,237820,2.3,-17565,-6.7,10,1.9,507,1.9
2290,US000,3,81221,17,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2291,US000,3,812210,18,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2292,US000,3,81222,17,0,2016,A,N,784,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-4,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2293,US000,3,812220,18,0,2016,A,N,784,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-4,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2294,US000,3,8123,16,0,2016,A,N,5,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2295,US000,3,81231,17,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2296,US000,3,812310,18,0,2016,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2297,US000,3,81232,17,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2298,US000,3,812320,18,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2299,US000,3,81233,17,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2300,US000,3,812331,18,0,2016,A,N,2,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2301,US000,3,8129,16,0,2016,A,,312,4037,167311730,6803926,130020,797,41445,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.6,-24,-0.6,4026798,2.5,-4778,-0.1,14181,12.2,24,3.1,1240,3.1
2302,US000,3,81291,17,0,2016,A,N,218,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2303,US000,3,812910,18,0,2016,A,N,218,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2304,US000,3,81293,17,0,2016,A,,92,2795,124324114,4829255,107341,855,44485,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-1.1,-117,-4.0,674162,0.5,-309377,-6.0,12088,12.7,38,4.7,2017,4.7
2305,US000,3,812930,18,0,2016,A,,92,2795,124324114,4829255,107341,855,44485,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-1.1,-117,-4.0,674162,0.5,-309377,-6.0,12088,12.7,38,4.7,2017,4.7
2306,US000,3,81299,17,0,2016,A,N,3,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2307,US000,3,812990,18,0,2016,A,N,3,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2308,US000,3,813,15,0,2016,A,,459,11784,498675010,74667469,1412148,814,42319,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15,3.4,177,1.5,22646004,4.8,1505738,2.1,-38374,-2.6,25,3.2,1307,3.2
2309,US000,3,8132,16,0,2016,A,,35,2045,56609126,13904728,199536,532,27677,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,9.4,-57,-2.7,1275053,2.3,-149064,-1.1,-25287,-11.2,26,5.1,1355,5.1
2310,US000,3,81321,17,0,2016,A,,35,2045,56609126,13904728,199536,532,27677,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,9.4,-57,-2.7,1275053,2.3,-149064,-1.1,-25287,-11.2,26,5.1,1355,5.1
2311,US000,3,813211,18,0,2016,A,,17,123,7310499,1619092,10983,1141,59355,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,21.4,-54,-30.5,-958,0.0,199698,14.1,2589,30.8,345,43.3,17950,43.4
2312,US000,3,813212,18,0,2016,A,,5,693,19360866,3573331,35733,538,27958,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,8,1.2,180038,0.9,-119904,-3.2,-7995,-18.3,0,0.0,-30,-0.1
2313,US000,3,813219,18,0,2016,A,,13,1230,29937761,8712305,152820,468,24346,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-10,-0.8,1095973,3.8,-228858,-2.6,-19881,-11.5,21,4.7,1091,4.7
2314,US000,3,8133,16,0,2016,A,,193,6129,259170301,31119605,784566,813,42284,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,4.3,102,1.7,12921293,5.2,312774,1.0,-25933,-3.2,27,3.4,1423,3.5
2315,US000,3,81331,17,0,2016,A,,193,6129,259170301,31119605,784566,813,42284,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,4.3,102,1.7,12921293,5.2,312774,1.0,-25933,-3.2,27,3.4,1423,3.5
2316,US000,3,813311,18,0,2016,A,,34,1995,85642111,5184406,54351,826,42932,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,39,2.0,1061569,1.3,103173,2.0,-13299,-19.7,-5,-0.6,-300,-0.7
2317,US000,3,813312,18,0,2016,A,,63,781,38115770,2652132,87822,939,48804,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,18.9,81,11.6,6661426,21.2,248010,10.3,15925,22.1,75,8.7,3864,8.6
2318,US000,3,813319,18,0,2016,A,,96,3353,135412420,23283067,642393,777,40380,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-2.0,-17,-0.5,5198298,4.0,-38409,-0.2,-28559,-4.3,34,4.6,1743,4.5
2319,US000,3,8134,16,0,2016,A,,63,1535,58902929,8564498,145161,738,38373,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,-3,-4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2320,US000,3,81341,17,0,2016,A,,63,1535,58902929,8564498,145161,738,38373,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,-3,-4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2321,US000,3,813410,18,0,2016,A,,63,1535,58902929,8564498,145161,738,38373,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,-3,-4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2322,US000,3,8139,16,0,2016,A,,168,2074,123992654,21078638,282885,1150,59782,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,4.3,32,1.6,4487725,3.8,1101976,5.5,1965,0.7,25,2.2,1263,2.2
2323,US000,3,81391,17,0,2016,A,,115,1251,73173588,8122182,135763,1124,58473,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,3.6,18,1.5,2206100,3.1,468573,6.1,14146,11.6,17,1.5,932,1.6
2324,US000,3,813910,18,0,2016,A,,115,1251,73173588,8122182,135763,1124,58473,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,3.6,18,1.5,2206100,3.1,468573,6.1,14146,11.6,17,1.5,932,1.6
2325,US000,3,81392,17,0,2016,A,,20,626,44271277,11739618,128086,1361,70777,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,3,0.5,2029707,4.8,570386,5.1,-16863,-11.6,57,4.4,2955,4.4
2326,US000,3,813920,18,0,2016,A,,20,626,44271277,11739618,128086,1361,70777,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,3,0.5,2029707,4.8,570386,5.1,-16863,-11.6,57,4.4,2955,4.4
2327,US000,3,81393,17,0,2016,A,,7,25,713680,54567,519,549,28547,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,0,0.0,-71582,-9.1,-2850,-5.0,-4,-0.8,-67,-10.9,-3505,-10.9
2328,US000,3,813930,18,0,2016,A,,7,25,713680,54567,519,549,28547,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,0,0.0,-71582,-9.1,-2850,-5.0,-4,-0.8,-67,-10.9,-3505,-10.9
2329,US000,3,81394,17,0,2016,A,,12,57,2387103,251374,4608,800,41575,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,33.3,10,21.3,250691,11.7,32964,15.1,-501,-9.8,-66,-7.6,-3481,-7.7
2330,US000,3,813940,18,0,2016,A,,12,57,2387103,251374,4608,800,41575,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,33.3,10,21.3,250691,11.7,32964,15.1,-501,-9.8,-66,-7.6,-3481,-7.7
2331,US000,3,81399,17,0,2016,A,,14,115,3447006,910897,13909,578,30039,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-6.7,1,0.9,72809,2.2,32903,3.7,5187,59.5,9,1.6,462,1.6
2332,US000,3,813990,18,0,2016,A,,14,115,3447006,910897,13909,578,30039,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-6.7,1,0.9,72809,2.2,32903,3.7,5187,59.5,9,1.6,462,1.6
2333,US000,3,92,14,0,2016,A,,61335,4001440,213447196983,9316290793,94601911,1026,53343,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,243,0.4,51941,1.3,5660248841,2.7,213274130,2.3,-4320052,-4.4,14,1.4,732,1.4
2334,US000,3,921,15,0,2016,A,,36439,2663816,128864562669,7135634699,69828275,930,48376,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,82,0.2,37448,1.4,3450820000,2.8,152494637,2.2,-3562146,-4.9,12,1.3,624,1.3
2335,US000,3,9211,16,0,2016,A,,36439,2663816,128864562669,7135634699,69828275,930,48376,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,82,0.2,37448,1.4,3450820000,2.8,152494637,2.2,-3562146,-4.9,12,1.3,624,1.3
2336,US000,3,92111,17,0,2016,A,,4527,186633,9068661638,460625524,7739653,934,48591,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,0.1,531,0.3,165261968,1.9,6251180,1.4,-410897,-5.0,14,1.5,749,1.6
2337,US000,3,921110,18,0,2016,A,,4527,186633,9068661638,460625524,7739653,934,48591,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,0.1,531,0.3,165261968,1.9,6251180,1.4,-410897,-5.0,14,1.5,749,1.6
2338,US000,3,92112,17,0,2016,A,,2898,282267,14873554048,108268048,1817622,1013,52693,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.1,1600,0.6,347759758,2.4,117061,0.1,-428782,-19.1,18,1.8,938,1.8
2339,US000,3,921120,18,0,2016,A,,2898,282267,14873554048,108268048,1817622,1013,52693,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.1,1600,0.6,347759758,2.4,117061,0.1,-428782,-19.1,18,1.8,938,1.8
2340,US000,3,92113,17,0,2016,A,,2512,69003,3834681747,83520842,1060399,1069,55572,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.1,311,0.5,69869451,1.9,-5328447,-6.0,427109,67.4,15,1.4,765,1.4
2341,US000,3,921130,18,0,2016,A,,2512,69003,3834681747,83520842,1060399,1069,55572,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.1,311,0.5,69869451,1.9,-5328447,-6.0,427109,67.4,15,1.4,765,1.4
2342,US000,3,92114,17,0,2016,A,,21339,1727108,83012521302,4321705732,26849467,924,48064,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,13,0.1,25724,1.5,2283200630,2.8,82561053,1.9,251105,0.9,12,1.3,615,1.3
2343,US000,3,921140,18,0,2016,A,,21339,1727108,83012521302,4321705732,26849467,924,48064,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,13,0.1,25724,1.5,2283200630,2.8,82561053,1.9,251105,0.9,12,1.3,615,1.3
2344,US000,3,92115,17,0,2016,A,,897,107514,4495059595,1318238396,27692471,804,41809,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,1.2,1912,1.8,130350343,3.0,38361886,3.0,-2210402,-7.4,9,1.1,477,1.2
2345,US000,3,921150,18,0,2016,A,,897,107514,4495059595,1318238396,27692471,804,41809,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,1.2,1912,1.8,130350343,3.0,38361886,3.0,-2210402,-7.4,9,1.1,477,1.2
2346,US000,3,92119,17,0,2016,A,,4267,291291,13580084339,843276157,4668663,897,46620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,53,1.3,7370,2.6,454377850,3.5,30531904,3.8,-1190279,-20.3,8,0.9,390,0.8
2347,US000,3,921190,18,0,2016,A,,4267,291291,13580084339,843276157,4668663,897,46620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,53,1.3,7370,2.6,454377850,3.5,30531904,3.8,-1190279,-20.3,8,0.9,390,0.8
2348,US000,3,922,15,0,2016,A,,12866,917068,62570399809,1002266917,8882391,1312,68229,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,97,0.8,6481,0.7,1578344547,2.6,25959223,2.7,128730,1.5,24,1.9,1248,1.9
2349,US000,3,9221,16,0,2016,A,,12866,917068,62570399809,1002266917,8882391,1312,68229,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,97,0.8,6481,0.7,1578344547,2.6,25959223,2.7,128730,1.5,24,1.9,1248,1.9
2350,US000,3,92211,17,0,2016,A,,1860,73628,3651066914,42815390,493045,954,49588,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.2,107,0.1,54457650,1.5,-896138,-2.1,-61985,-11.2,13,1.4,668,1.4
2351,US000,3,922110,18,0,2016,A,,1860,73628,3651066914,42815390,493045,954,49588,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.2,107,0.1,54457650,1.5,-896138,-2.1,-61985,-11.2,13,1.4,668,1.4
2352,US000,3,92212,17,0,2016,A,,3300,412600,27508267252,336632365,2528695,1282,66671,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33,1.0,1700,0.4,611970775,2.3,1791699,0.5,180183,7.7,23,1.8,1214,1.9
2353,US000,3,922120,18,0,2016,A,,3300,412600,27508267252,336632365,2528695,1282,66671,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33,1.0,1700,0.4,611970775,2.3,1791699,0.5,180183,7.7,23,1.8,1214,1.9
2354,US000,3,92213,17,0,2016,A,,981,31010,2050193065,31786097,227622,1271,66114,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.3,277,0.9,62909857,3.2,1135712,3.7,-1590,-0.7,27,2.2,1452,2.2
2355,US000,3,922130,18,0,2016,A,,981,31010,2050193065,31786097,227622,1271,66114,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.3,277,0.9,62909857,3.2,1135712,3.7,-1590,-0.7,27,2.2,1452,2.2
2356,US000,3,92214,17,0,2016,A,,558,60813,3210795275,62711676,553353,1015,52798,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1.1,-64,-0.1,62468128,2.0,-488569,-0.8,-124985,-18.4,20,2.0,1082,2.1
2357,US000,3,922140,18,0,2016,A,,558,60813,3210795275,62711676,553353,1015,52798,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1.1,-64,-0.1,62468128,2.0,-488569,-0.8,-124985,-18.4,20,2.0,1082,2.1
2358,US000,3,92215,17,0,2016,A,,243,17688,972492295,6415461,61542,1057,54979,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.2,170,1.0,33241454,3.5,-316199,-4.7,17157,38.7,26,2.5,1364,2.5
2359,US000,3,922150,18,0,2016,A,,243,17688,972492295,6415461,61542,1057,54979,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.2,170,1.0,33241454,3.5,-316199,-4.7,17157,38.7,26,2.5,1364,2.5
2360,US000,3,92216,17,0,2016,A,,5211,200137,13927466187,481497101,4359951,1338,69590,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,54,1.0,2982,1.5,446828618,3.3,23910124,5.2,201785,4.9,23,1.7,1214,1.8
2361,US000,3,922160,18,0,2016,A,,5211,200137,13927466187,481497101,4359951,1338,69590,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,54,1.0,2982,1.5,446828618,3.3,23910124,5.2,201785,4.9,23,1.7,1214,1.8
2362,US000,3,92219,17,0,2016,A,,713,121193,11250118821,40408827,658183,1785,92828,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.3,1311,1.1,306468065,2.8,822594,2.1,-81835,-11.1,29,1.7,1541,1.7
2363,US000,3,922190,18,0,2016,A,,713,121193,11250118821,40408827,658183,1785,92828,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.3,1311,1.1,306468065,2.8,822594,2.1,-81835,-11.1,29,1.7,1541,1.7
2364,US000,3,923,15,0,2016,A,,1966,206101,10899263456,289817929,3480026,1017,52883,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,37,1.9,4221,2.1,390519253,3.7,15841371,5.8,-438243,-11.2,16,1.6,829,1.6
2365,US000,3,9231,16,0,2016,A,,1966,206101,10899263456,289817929,3480026,1017,52883,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,37,1.9,4221,2.1,390519253,3.7,15841371,5.8,-438243,-11.2,16,1.6,829,1.6
2366,US000,3,92311,17,0,2016,A,,226,24581,917799911,59881941,610585,718,37338,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16,7.6,2276,10.2,65912228,7.7,1907779,3.3,-12592,-2.0,-16,-2.2,-855,-2.2
2367,US000,3,923110,18,0,2016,A,,226,24581,917799911,59881941,610585,718,37338,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16,7.6,2276,10.2,65912228,7.7,1907779,3.3,-12592,-2.0,-16,-2.2,-855,-2.2
2368,US000,3,92312,17,0,2016,A,,1116,69412,3548633284,168577881,1942206,983,51124,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14,1.3,811,1.2,131548903,3.8,9356725,5.9,-96954,-4.8,25,2.6,1313,2.6
2369,US000,3,923120,18,0,2016,A,,1116,69412,3548633284,168577881,1942206,983,51124,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14,1.3,811,1.2,131548903,3.8,9356725,5.9,-96954,-4.8,25,2.6,1313,2.6
2370,US000,3,92313,17,0,2016,A,,398,110413,6370083096,60774758,924481,1109,57693,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1.0,1088,1.0,190450993,3.1,4544375,8.1,-327996,-26.2,22,2.0,1168,2.1
2371,US000,3,923130,18,0,2016,A,,398,110413,6370083096,60774758,924481,1109,57693,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1.0,1088,1.0,190450993,3.1,4544375,8.1,-327996,-26.2,22,2.0,1168,2.1
2372,US000,3,92314,17,0,2016,A,,226,1695,62747165,583349,2754,712,37024,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.3,46,2.8,2607129,4.3,32492,5.9,-701,-20.3,11,1.6,557,1.5
2373,US000,3,923140,18,0,2016,A,,226,1695,62747165,583349,2754,712,37024,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.3,46,2.8,2607129,4.3,32492,5.9,-701,-20.3,11,1.6,557,1.5
2374,US000,3,924,15,0,2016,A,,3871,81553,3797893796,201255161,3058594,896,46570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,0.3,2777,3.5,156387449,4.3,5561574,2.8,-180171,-5.6,7,0.8,344,0.7
2375,US000,3,9241,16,0,2016,A,,3871,81553,3797893796,201255161,3058594,896,46570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,0.3,2777,3.5,156387449,4.3,5561574,2.8,-180171,-5.6,7,0.8,344,0.7
2376,US000,3,92411,17,0,2016,A,,1447,47141,2748740738,80785121,1142018,1121,58309,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,20,1.4,2065,4.6,126988407,4.8,3088336,4.0,-36993,-3.1,2,0.2,146,0.3
2377,US000,3,924110,18,0,2016,A,,1447,47141,2748740738,80785121,1142018,1121,58309,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,20,1.4,2065,4.6,126988407,4.8,3088336,4.0,-36993,-3.1,2,0.2,146,0.3
2378,US000,3,92412,17,0,2016,A,,2424,34412,1049153058,120470040,1916576,586,30488,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-0.4,712,2.1,29399042,2.9,2473238,2.1,-143178,-7.0,4,0.7,228,0.8
2379,US000,3,924120,18,0,2016,A,,2424,34412,1049153058,120470040,1916576,586,30488,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-0.4,712,2.1,29399042,2.9,2473238,2.1,-143178,-7.0,4,0.7,228,0.8
2380,US000,3,925,15,0,2016,A,,3465,72732,3562649763,524700804,6733878,942,48983,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-0.1,-26,0.0,12048801,0.3,8857574,1.7,-363243,-5.1,4,0.4,183,0.4
2381,US000,3,9251,16,0,2016,A,,3465,72732,3562649763,524700804,6733878,942,48983,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-0.1,-26,0.0,12048801,0.3,8857574,1.7,-363243,-5.1,4,0.4,183,0.4
2382,US000,3,92511,17,0,2016,A,,2191,43639,2127104737,403225273,5084814,937,48743,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.2,281,0.6,33421508,1.6,7247526,1.8,-530270,-9.4,8,0.9,455,0.9
2383,US000,3,925110,18,0,2016,A,,2191,43639,2127104737,403225273,5084814,937,48743,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.2,281,0.6,33421508,1.6,7247526,1.8,-530270,-9.4,8,0.9,455,0.9
2384,US000,3,92512,17,0,2016,A,,1274,29093,1435545026,121475531,1649064,949,49343,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.1,-307,-1.0,-21372707,-1.5,1610048,1.3,167027,11.3,-4,-0.4,-212,-0.4
2385,US000,3,925120,18,0,2016,A,,1274,29093,1435545026,121475531,1649064,949,49343,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.1,-307,-1.0,-21372707,-1.5,1610048,1.3,167027,11.3,-4,-0.4,-212,-0.4
2386,US000,3,926,15,0,2016,A,,2708,60043,3745857356,161793319,2601361,1200,62386,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,0.8,1041,1.8,71833151,2.0,4527090,2.9,95970,3.8,3,0.3,117,0.2
2387,US000,3,9261,16,0,2016,A,,2708,60043,3745857356,161793319,2601361,1200,62386,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,0.8,1041,1.8,71833151,2.0,4527090,2.9,95970,3.8,3,0.3,117,0.2
2388,US000,3,92611,17,0,2016,A,,574,11510,673158713,48187312,569191,1125,58486,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,20,3.6,89,0.8,32400602,5.1,-489291,-1.0,-72681,-11.3,46,4.3,2382,4.2
